119,103755,249525,-1064.00,-128.00,20.00,46.00,-39.00,-127.00
121,103930,249701,-1056.00,-132.00,36.00,47.00,-37.00,-127.00
120,104107,249876,-1056.00,-132.00,28.00,46.00,-39.00,-126.00
119,104282,250052,-1056.00,-128.00,24.00,48.00,-36.00,-127.00
114,104458,250227,-1064.00,-132.00,28.00,45.00,-37.00,-127.00
116,104633,250403,-1060.00,-148.00,24.00,44.00,-37.00,-127.00
113,104808,250579,-1056.00,-136.00,28.00,47.00,-39.00,-125.00
120,119752,265526,-1064.00,-264.00,-20.00,365.00,-430.00,-125.00
124,119932,265705,-1108.00,-256.00,-108.00,363.00,-420.00,-108.00
120,120111,265884,-1144.00,-224.00,-88.00,337.00,-378.00,-123.00
122,120291,266063,-1024.00,-100.00,-204.00,363.00,-312.00,-140.00
121,120467,266244,-668.00,28.00,-604.00,448.00,-209.00,-104.00
119,120644,266420,-452.00,152.00,-864.00,482.00,-143.00,-39.00
123,120818,266597,-368.00,20.00,-912.00,489.00,-102.00,-5.00
121,120991,266771,-316.00,76.00,-956.00,506.00,-23.00,21.00
122,121164,266945,-128.00,-4.00,-996.00,500.00,46.00,56.00
122,121337,267117,64.00,-132.00,-840.00,406.00,286.00,94.00
123,121511,267291,-48.00,116.00,-896.00,399.00,303.00,76.00
122,121686,267464,120.00,16.00,-1008.00,235.00,403.00,138.00
123,121860,267639,-24.00,212.00,-944.00,69.00,404.00,195.00
122,122035,267812,-384.00,20.00,-860.00,-112.00,309.00,244.00
121,122211,267988,-240.00,12.00,-868.00,-203.00,179.00,259.00
121,122389,268164,-388.00,-408.00,-960.00,-191.00,-114.00,260.00
121,122568,268343,-264.00,-284.00,-1008.00,-40.00,-274.00,234.00
122,122744,268521,-300.00,-156.00,-936.00,64.00,-332.00,193.00
121,122921,268698,-668.00,212.00,-724.00,274.00,-345.00,113.00
121,123098,268875,-568.00,-108.00,-832.00,375.00,-305.00,61.00
122,123275,269051,-552.00,-176.00,-848.00,420.00,-291.00,-20.00
124,123454,269230,-792.00,-220.00,-588.00,513.00,-151.00,-145.00
121,123633,269408,-876.00,-300.00,-432.00,441.00,-247.00,-188.00
123,123809,269587,-988.00,-40.00,-84.00,335.00,-272.00,-304.00
121,123986,269763,-1032.00,-4.00,136.00,284.00,-274.00,-347.00
120,124164,269940,-1012.00,-44.00,208.00,262.00,-234.00,-392.00
123,124343,270118,-1232.00,-332.00,396.00,233.00,-219.00,-421.00
122,124520,270297,-904.00,-256.00,436.00,180.00,-199.00,-452.00
121,124696,270475,-1040.00,24.00,376.00,112.00,-221.00,-452.00
122,124873,270651,-552.00,-232.00,952.00,36.00,-268.00,-438.00
121,125050,270828,-432.00,-148.00,968.00,-26.00,-314.00,-393.00
121,125230,271005,-220.00,-168.00,1028.00,-55.00,-351.00,-356.00
124,125407,271184,40.00,-272.00,1044.00,-146.00,-366.00,-282.00
122,125585,271362,208.00,-760.00,936.00,-218.00,-138.00,-408.00
123,125760,271540,-8.00,-776.00,524.00,-169.00,164.00,-449.00
122,125938,271716,-452.00,-1084.00,344.00,-66.00,359.00,-391.00
122,126114,271893,-884.00,-644.00,-64.00,105.00,443.00,-318.00
120,126294,272070,-1056.00,-264.00,-140.00,283.00,439.00,-214.00
120,126470,272248,-1052.00,212.00,-92.00,417.00,328.00,-193.00
122,126647,272425,-928.00,440.00,-112.00,479.00,235.00,-186.00
123,126823,272602,-688.00,760.00,-140.00,519.00,117.00,-112.00
